,date,open,high,low,close,volume,marketcap
41,2019-02-17,43.4,44.65,42.91,43.93,1089205822,2658324155
42,2019-02-16,42.76,44.18,42.57,43.59,1017844635,2637500546
43,2019-02-15,41.64,43.68,41.62,42.7,1043820661,2582708735
44,2019-02-14,41.88,42.55,41.27,41.64,997741394,2518031066
45,2019-02-13,43.83,44.51,41.42,42.0,1087815590,2539018995
46,2019-02-12,43.17,44.14,42.54,43.93,1098569294,2655115121
47,2019-02-11,46.88,46.88,42.4,43.18,1229169302,2609389133
48,2019-02-10,44.76,47.09,42.9,46.83,1420578823,2828937241
49,2019-02-09,43.02,45.86,42.27,44.79,1509978243,2705200909
50,2019-02-08,33.24,43.9,33.01,43.46,1721691113,2624516069
51,2019-02-07,32.91,33.59,32.88,33.22,652002936,2005595915
52,2019-02-06,34.35,34.35,32.54,32.93,748545366,1987640111
53,2019-02-05,34.01,34.39,33.78,34.26,708712284,2067028132
54,2019-02-04,33.46,34.43,33.46,34.11,740036504,2057598930
55,2019-02-03,34.43,34.57,33.12,33.44,820461891,2016740848
56,2019-02-02,32.82,34.56,32.73,34.39,829064166,2073872814
57,2019-02-01,31.72,33.45,31.13,32.83,825977656,1978856939
58,2019-01-31,31.89,32.44,31.4,31.65,654137406,1907587556
59,2019-01-30,31.07,32.09,30.86,31.93,694822148,1923945742
60,2019-01-29,31.24,31.46,30.44,31.1,707842400,1873246050
61,2019-01-28,32.52,32.72,30.52,31.2,812860294,1878928921
62,2019-01-27,33.08,33.35,32.08,32.59,678149673,1962484749
63,2019-01-26,32.97,33.95,32.87,33.15,694481467,1995530698
64,2019-01-25,32.82,33.21,32.27,32.98,661476020,1984872676
65,2019-01-24,32.04,33.04,31.43,32.78,614405338,1971999182
66,2019-01-23,31.67,32.39,31.56,32.0,613521888,1924964952
67,2019-01-22,31.21,32.02,30.32,31.68,589374367,1905392084
68,2019-01-21,31.19,31.39,30.96,31.21,531048792,1876573922
69,2019-01-20,32.49,33.35,30.94,31.18,584024741,1873953844
70,2019-01-19,31.48,33.11,31.37,32.55,585789957,1956101651
71,2019-01-18,31.91,31.94,30.96,31.31,566482194,1881176121
72,2019-01-17,31.85,31.95,30.68,31.89,609389197,1915371847
73,2019-01-16,31.44,32.25,31.27,31.82,539347966,1910976281
74,2019-01-15,32.38,32.71,31.08,31.51,527294088,1891520613
75,2019-01-14,30.38,32.73,30.31,32.36,593098938,1942198294
76,2019-01-13,32.4,33.14,30.13,30.33,564244096,1820214944
77,2019-01-12,32.46,32.94,32.03,32.38,491524393,1942860854
78,2019-01-11,33.68,34.1,32.05,32.33,628980637,1938944919
79,2019-01-10,38.99,39.52,33.03,33.87,701124437,2030671878
80,2019-01-09,39.45,40.28,38.9,38.99,504601883,2337068756
81,2019-01-08,37.92,40.95,37.92,39.48,643946959,2366141319
82,2019-01-07,39.28,39.65,37.61,37.81,586891613,2265284886
83,2019-01-06,34.85,39.96,34.78,39.3,809493170,2354185201
84,2019-01-05,32.35,36.14,32.34,34.94,640607603,2092365506
85,2019-01-04,32.02,33.02,31.44,32.4,391010579,1940204515
86,2019-01-03,33.35,33.42,31.59,32.03,345068249,1917129494
87,2019-01-02,32.02,33.79,31.77,33.43,414331918,2000859669
88,2019-01-01,30.46,32.1,30.26,31.98,379429124,1913387274
89,2018-12-31,31.98,32.0,30.16,30.47,367746437,1822504811
90,2018-12-30,31.42,32.38,31.17,31.98,405650440,1912263648
91,2018-12-29,32.56,33.34,31.52,31.57,390868406,1887178390
92,2018-12-28,28.3,33.36,28.3,32.51,486919645,1943259589
93,2018-12-27,30.96,31.36,28.13,28.29,442100051,1690851757
94,2018-12-26,31.09,32.2,29.75,30.99,464721770,1851236647
95,2018-12-25,33.4,33.4,30.45,31.13,508836253,1859663792
96,2018-12-24,33.47,36.56,33.2,33.2,535897387,1982394885
97,2018-12-23,31.99,34.15,31.8,33.46,554317219,1997631552
98,2018-12-22,30.83,31.86,30.33,31.86,419546205,1901410380
99,2018-12-21,32.73,34.28,30.3,30.8,546504526,1837728497
100,2018-12-20,29.6,33.26,29.41,32.82,796645103,1957741036
101,2018-12-19,30.33,31.77,29.45,29.68,505439992,1770286212
102,2018-12-18,29.27,30.14,28.25,30.14,492064386,1797254323
103,2018-12-17,25.68,30.4,25.68,29.27,613385969,1744804499
104,2018-12-16,23.79,26.73,23.78,25.6,424549776,1525579986
105,2018-12-15,23.46,24.12,23.34,23.78,291476162,1417098012
106,2018-12-14,23.65,23.75,22.82,23.46,318851820,1397818608
107,2018-12-13,24.53,24.66,23.61,23.67,328942983,1409664572
108,2018-12-12,23.8,25.25,23.71,24.49,367818943,1458445719
109,2018-12-11,24.6,24.95,23.51,23.8,386533569,1416941471
110,2018-12-10,25.91,26.13,24.5,24.62,423653343,1465168782
111,2018-12-09,24.8,26.91,24.8,25.95,471979152,1543919019
112,2018-12-08,25.13,26.63,23.63,24.86,504751040,1479137860
113,2018-12-07,26.91,26.91,23.0,25.27,519622321,1503108920
114,2018-12-06,29.25,30.41,26.92,26.94,451241301,1602141067
115,2018-12-05,31.22,31.39,29.28,29.3,392132740,1741570136
116,2018-12-04,31.01,32.15,30.39,31.19,398521610,1853542250
117,2018-12-03,33.81,33.81,30.49,31.07,431873524,1846319082
118,2018-12-02,34.26,35.14,33.43,33.71,407318732,2002705712
119,2018-12-01,32.13,35.15,31.51,34.34,428286157,2039473601
120,2018-11-30,33.8,34.25,31.43,32.06,431153649,1903850875
121,2018-11-29,34.72,35.54,33.22,33.8,476701013,2006241775
122,2018-11-28,31.12,35.98,30.97,34.63,573550000,2054986531
123,2018-11-27,29.41,31.35,28.82,31.07,486621000,1843430374
124,2018-11-26,30.87,32.11,28.38,29.41,528902000,1744724141
125,2018-11-25,29.23,31.91,27.07,30.89,573938000,1832205976
126,2018-11-24,32.26,33.15,28.76,29.22,396969000,1732510654
127,2018-11-23,32.02,33.02,31.14,32.16,462932000,1906521506
128,2018-11-22,34.69,34.9,32.2,32.2,468218000,1908210440
129,2018-11-21,33.07,34.67,31.89,34.67,504001000,2054460599
130,2018-11-20,36.57,37.91,31.41,33.04,619356000,1957630541
131,2018-11-19,42.34,42.34,35.97,36.64,571241000,2170262912
132,2018-11-18,42.09,42.98,42.01,42.33,352001000,2506544510
133,2018-11-17,42.49,42.49,41.66,41.93,330818000,2482345521
134,2018-11-16,43.96,43.96,42.09,42.46,411507000,2513114190
135,2018-11-15,43.73,44.24,40.78,43.95,588718000,2600634639
136,2018-11-14,49.58,50.3,41.94,43.61,604639000,2580084189
137,2018-11-13,50.63,50.97,49.26,49.7,356433000,2939427818
138,2018-11-12,51.48,51.68,50.47,50.65,388194000,2994928763
139,2018-11-11,52.32,52.47,50.25,51.36,410262000,3036594687
140,2018-11-10,51.93,52.7,51.84,52.4,322713000,3097146196
141,2018-11-09,52.36,52.72,51.67,51.9,386711000,3066513267
142,2018-11-08,54.19,54.46,52.37,52.37,351857000,3094006430
143,2018-11-07,56.04,56.16,53.71,54.19,385412000,3200474366
144,2018-11-06,53.7,55.95,53.48,55.95,371534000,3259562075
145,2018-11-05,53.59,54.71,53.11,53.55,398133000,3161333292
146,2018-11-04,50.99,55.14,50.82,53.61,441533000,3164416254
147,2018-11-03,51.3,51.36,50.76,50.97,325128000,3007885629
148,2018-11-02,50.34,51.66,50.32,51.33,362726000,3028256022
149,2018-11-01,49.56,51.03,49.42,50.27,321492000,2965093308
150,2018-10-31,49.34,49.94,48.32,49.44,410734000,2915436796
151,2018-10-30,49.0,49.48,48.79,49.24,295448000,2902792751
152,2018-10-29,51.83,52.03,48.65,49.07,373076000,2892215652
153,2018-10-28,52.05,52.17,51.48,51.94,335237000,3060378328
154,2018-10-27,52.13,52.36,51.77,51.93,312308000,3059270071
155,2018-10-26,52.22,52.48,51.73,52.1,292908000,3068345272
156,2018-10-25,52.49,52.51,52.06,52.23,241117000,3075692176
157,2018-10-24,52.46,53.01,52.29,52.52,291042000,3091471495
158,2018-10-23,52.24,52.87,51.94,52.54,278025000,3092294662
159,2018-10-22,52.78,53.11,52.01,52.2,263337000,3071678875
160,2018-10-21,53.43,53.77,52.71,52.92,273510000,3112806425
161,2018-10-20,53.07,53.46,52.8,53.36,258418000,3138354413
162,2018-10-19,52.55,53.6,52.24,53.02,272130000,3117454727
163,2018-10-18,53.72,53.99,52.13,52.53,296411000,3087779466
164,2018-10-17,54.26,54.26,53.09,53.67,295022000,3154277210
165,2018-10-16,54.97,55.48,53.67,54.07,281917000,3176809629
166,2018-10-15,52.17,57.46,51.91,54.88,431765000,3223700518
167,2018-10-14,53.51,53.84,52.03,52.19,242221000,3064779526
168,2018-10-13,53.46,54.28,53.21,53.45,237333000,3138228770
169,2018-10-12,50.87,53.82,50.87,53.55,280891000,3143348329
170,2018-10-11,57.98,57.98,50.99,51.23,343098000,3006484457
171,2018-10-10,58.66,58.66,57.43,57.98,358009000,3401689393
172,2018-10-09,59.45,59.53,58.21,58.71,318545000,3443777362
173,2018-10-08,58.23,59.82,57.48,59.41,347408000,3483963902
174,2018-10-07,57.93,58.36,57.21,58.16,435270000,3409620085
175,2018-10-06,58.88,58.92,57.27,57.84,375900000,3390224024
176,2018-10-05,58.33,59.13,57.67,58.77,371790000,3443401206
177,2018-10-04,57.52,59.05,57.44,58.28,343602000,3414046744
178,2018-10-03,59.58,59.58,57.08,57.48,452464000,3366307855
179,2018-10-02,60.3,61.25,59.41,59.71,444830000,3496006537
180,2018-10-01,61.1,61.73,59.74,60.21,456583000,3524604880
181,2018-09-30,61.63,62.39,60.15,61.14,463002000,3578364984
182,2018-09-29,61.64,62.03,59.49,61.61,356028000,3604639872
183,2018-09-28,63.17,64.42,60.81,61.9,459862000,3620659227
184,2018-09-27,57.45,64.3,56.92,62.98,574277000,3683109446
185,2018-09-26,57.45,59.62,56.7,57.4,294136000,3355751430
186,2018-09-25,58.02,58.15,54.74,57.54,351579000,3363315938
187,2018-09-24,61.34,61.34,57.3,57.97,296366000,3387711672
188,2018-09-23,60.55,63.19,60.0,61.37,304888000,3585375264
189,2018-09-22,60.81,61.71,57.74,60.44,298424000,3530127873
190,2018-09-21,56.78,62.06,56.46,60.72,398550000,3545908289
191,2018-09-20,54.37,57.15,53.64,56.63,260631000,3306309550
192,2018-09-19,54.02,54.92,52.26,54.33,271642000,3171223927
193,2018-09-18,52.29,55.1,51.0,54.1,296552000,3156689623
194,2018-09-17,57.02,57.75,51.85,52.54,261325000,3065033151
195,2018-09-16,56.58,57.37,55.06,56.97,253978000,3322793504
196,2018-09-15,56.34,58.4,56.18,56.71,252020000,3306873163
197,2018-09-14,54.65,58.44,53.32,56.58,336190000,3298089236
198,2018-09-13,51.88,55.05,51.76,54.54,295074000,3178346288
199,2018-09-12,52.39,52.41,47.67,51.66,290357000,3009756629
200,2018-09-11,54.61,54.78,51.08,52.37,272379000,3050454271
201,2018-09-10,54.99,56.07,53.5,54.6,251240000,3179465715
202,2018-09-09,53.27,56.4,52.72,54.92,253320000,3197781808
203,2018-09-08,56.13,57.61,52.58,53.24,223684000,3099244507
204,2018-09-07,57.34,58.12,55.51,56.2,229626000,3270299049
205,2018-09-06,58.32,58.32,54.91,57.49,351270000,3344492650
206,2018-09-05,67.67,68.12,58.44,58.44,409226000,3399043578
207,2018-09-04,65.32,68.98,65.23,67.71,308206000,3937324171
208,2018-09-03,65.82,66.2,64.32,65.37,235034000,3800526797
209,2018-09-02,65.98,66.9,64.33,65.65,265104000,3815602461
210,2018-09-01,61.74,67.25,61.74,65.95,306586000,3832231495
211,2018-08-31,60.42,62.25,59.32,61.93,265252000,3597385669
212,2018-08-30,61.77,62.03,58.92,60.32,219094000,3502972843
213,2018-08-29,63.03,63.39,60.74,61.77,220637000,3586429316
214,2018-08-28,60.23,63.4,59.62,63.02,246764000,3658481636
215,2018-08-27,57.26,60.42,56.93,60.25,228072000,3496598714
216,2018-08-26,58.05,58.11,56.24,57.33,206572000,3326564888
217,2018-08-25,57.92,58.21,57.37,57.91,187571000,3359063830
218,2018-08-24,57.6,58.28,55.95,57.93,194676000,3359443513
219,2018-08-23,55.19,57.81,54.39,57.54,205125000,3336208361
220,2018-08-22,56.66,59.01,54.38,55.32,228893000,3206435040
221,2018-08-21,53.77,56.8,53.77,56.35,187486000,3265411241
222,2018-08-20,57.91,58.55,53.98,54.0,244192000,3128235978
223,2018-08-19,57.22,58.74,56.54,57.94,204484000,3355770259
224,2018-08-18,61.56,62.03,55.8,57.28,243057000,3316534145
225,2018-08-17,55.33,61.51,55.19,61.51,263383000,3561007625
226,2018-08-16,54.54,57.43,54.51,55.36,211779000,3204120259
227,2018-08-15,54.68,58.95,54.3,54.5,282699000,3153513508
228,2018-08-14,57.0,57.05,51.16,54.56,250440000,3156149907
229,2018-08-13,59.48,60.6,56.31,56.85,223061000,3287753598
230,2018-08-12,58.22,61.71,57.96,59.33,276383000,3430379427
231,2018-08-11,59.49,59.8,55.67,58.36,259948000,3373620431
232,2018-08-10,63.98,64.93,58.86,59.39,259781000,3432695951
233,2018-08-09,62.47,65.58,61.3,63.98,270095000,3696931039
234,2018-08-08,68.16,68.16,62.14,62.49,313187000,3609827136
235,2018-08-07,74.0,75.23,68.13,68.17,299418000,3936927335
236,2018-08-06,75.06,76.59,72.79,73.89,265134000,4265995090
237,2018-08-05,73.38,75.0,72.69,74.59,265627000,4305369689
238,2018-08-04,77.42,77.82,72.76,73.2,262765000,4224004698
239,2018-08-03,76.3,77.57,74.47,77.54,298295000,4473145660
240,2018-08-02,77.71,78.54,75.61,76.14,285466000,4391532340
241,2018-08-01,80.39,80.73,76.4,77.86,301530000,4489424993
242,2018-07-31,82.69,82.94,76.81,79.7,319362000,4594971658
243,2018-07-30,84.15,84.71,80.6,82.85,313998000,4775334189
244,2018-07-29,84.05,85.21,83.38,84.08,276696000,4845428837
245,2018-07-28,84.54,84.63,82.83,83.62,279804992,4817687941
246,2018-07-27,83.73,85.22,82.04,84.46,358798016,4864859011
247,2018-07-26,86.28,88.02,83.19,84.03,286579008,4838652756
248,2018-07-25,88.66,89.92,85.41,86.28,310156992,4967065514
249,2018-07-24,82.68,89.29,81.93,89.29,440572992,5138587102
250,2018-07-23,83.23,86.05,82.31,82.43,296071008,4742939001
251,2018-07-22,84.26,84.63,82.87,83.16,245916992,4783253313
252,2018-07-21,82.66,85.25,80.67,84.46,246152992,4857361115
253,2018-07-20,86.68,86.68,82.42,82.75,287448000,4757974241
254,2018-07-19,86.9,88.83,85.79,86.67,307785984,4981759675
255,2018-07-18,89.82,93.65,86.03,86.96,375428992,4997438569
256,2018-07-17,84.3,90.31,83.0,89.81,341836000,5159554161
257,2018-07-16,78.96,84.6,78.21,84.6,307904000,4858950162
258,2018-07-15,76.7,79.65,76.02,78.94,230467008,4532784609
259,2018-07-14,76.97,77.54,76.18,76.72,197776000,4404338246
260,2018-07-13,77.29,78.43,76.11,76.94,256038000,4415840363
261,2018-07-12,78.59,78.59,75.31,76.81,267396992,4407032324
262,2018-07-11,76.13,80.8,76.07,78.7,284915008,4514447288
263,2018-07-10,80.78,80.88,75.38,76.08,321614016,4363305676
264,2018-07-09,82.54,83.26,80.75,80.86,263326000,4636050015
265,2018-07-08,86.26,86.68,82.18,82.4,239655008,4722977524
266,2018-07-07,83.4,86.2,80.7,86.2,238936992,4939834011
267,2018-07-06,83.84,84.6,81.32,83.38,253160000,4776762278
268,2018-07-05,85.65,86.67,82.54,83.76,306121984,4797418574
269,2018-07-04,85.17,89.12,84.02,85.49,282222016,4895597691
270,2018-07-03,85.39,89.28,84.73,85.1,343900992,4871976744
271,2018-07-02,80.27,86.27,78.69,85.26,302471008,4879760110
272,2018-07-01,81.5,81.61,78.36,80.24,343401984,4591723093
273,2018-06-30,78.95,83.24,78.95,81.37,276550016,4655306527
274,2018-06-29,74.81,80.18,73.17,78.77,309339008,4505043163
275,2018-06-28,80.63,81.04,74.44,74.93,263414000,4284330181
276,2018-06-27,76.93,81.34,75.86,80.66,274128000,4610879160
277,2018-06-26,81.82,82.5,76.85,76.87,258432992,4393058423
278,2018-06-25,80.37,86.07,79.02,81.83,458366016,4675821027
279,2018-06-24,82.74,83.39,74.29,80.78,449884992,4614286500
280,2018-06-23,85.09,86.36,81.64,82.6,439203008,4717454160
281,2018-06-22,96.94,97.12,81.4,85.08,458636992,4857442768
282,2018-06-21,97.88,98.87,96.36,96.93,261544000,5532658033
283,2018-06-20,98.96,99.2,95.97,97.99,261392000,5592175727
284,2018-06-19,98.73,100.82,97.4,98.84,284982016,5638967092
285,2018-06-18,95.77,99.81,93.91,98.82,282937984,5636516739
286,2018-06-17,97.72,98.66,95.53,96.1,242331008,5480226337
287,2018-06-16,96.58,98.35,93.97,97.58,259324992,5562876559
288,2018-06-15,101.11,101.11,95.6,96.68,293284992,5510142475
289,2018-06-14,93.99,102.42,93.61,101.15,367742016,5764020026
290,2018-06-13,100.8,100.95,91.29,94.08,360492992,5359361892
291,2018-06-12,107.43,108.06,99.37,100.75,333163008,5738282059
292,2018-06-11,106.54,108.85,104.12,107.52,331430016,6121874767
293,2018-06-10,117.56,117.56,104.08,107.04,399889984,6093573160
294,2018-06-09,120.11,121.03,117.74,117.74,242235008,6700860850
295,2018-06-08,121.52,121.95,118.71,120.08,285831008,6832464151
296,2018-06-07,121.34,123.18,119.62,121.43,365670016,6907065820
297,2018-06-06,121.89,122.14,118.56,121.18,324158016,6891340696
298,2018-06-05,119.9,122.01,116.44,121.7,300892000,6918872000
299,2018-06-04,125.21,126.33,118.73,119.9,299780992,6814722748
300,2018-06-03,123.29,127.37,122.37,125.5,322787008,7130994474
301,2018-06-02,119.83,123.89,118.96,123.31,310800000,7004694349
302,2018-06-01,118.03,120.2,117.12,119.92,290886016,6810365343
303,2018-05-31,117.32,120.59,116.64,118.07,297183008,6704155892
304,2018-05-30,119.54,122.38,116.02,117.53,305275008,6671786966
305,2018-05-29,111.84,121.96,110.9,119.57,350520000,6785779703
306,2018-05-28,117.93,119.08,111.48,111.6,295723008,6331861061
307,2018-05-27,118.5,118.85,116.99,117.99,258727008,6692969134
308,2018-05-26,119.35,122.25,117.87,118.28,275851008,6707450005
309,2018-05-25,122.56,124.2,117.82,119.44,297743008,6771922223
310,2018-05-24,119.19,124.37,115.89,122.61,345857984,6950014204
311,2018-05-23,128.81,129.33,117.35,119.31,373329984,6761219902
312,2018-05-22,134.26,135.6,128.33,128.68,294447008,7289726772
313,2018-05-21,139.64,139.64,133.93,134.51,308376992,7618147582
314,2018-05-20,135.27,140.32,133.79,139.7,324983008,7910023833
315,2018-05-19,135.96,137.5,133.87,135.32,310963008,7660047420
316,2018-05-18,132.7,137.05,129.7,136.06,371688000,7699946952
317,2018-05-17,139.56,141.17,131.95,132.77,320248992,7512142011
318,2018-05-16,139.65,140.65,135.28,139.27,351689984,7877577804
319,2018-05-15,147.49,149.38,138.57,139.88,415984992,7910044417
320,2018-05-14,144.62,152.15,136.07,147.71,584222016,8350939002
321,2018-05-13,141.8,147.25,137.65,144.59,383224000,8172151736
322,2018-05-12,137.26,144.42,132.59,141.88,410184992,8016973264
323,2018-05-11,149.45,149.45,134.73,137.12,530416000,7745751348
324,2018-05-10,157.15,160.34,149.34,149.87,426694016,8463834937
325,2018-05-09,159.62,159.62,152.6,157.05,448136000,8867315508
326,2018-05-08,164.83,167.98,158.16,159.62,466308992,9009611517
327,2018-05-07,171.76,171.92,158.93,164.88,573281024,9304214739
328,2018-05-06,178.02,182.88,166.18,171.8,626270016,9692232318
329,2018-05-05,168.35,181.63,168.35,177.76,741246016,10025761273
330,2018-05-04,160.47,170.38,157.94,168.79,633054976,9516919409
331,2018-05-03,151.86,164.0,151.01,161.46,617984000,9101264231
332,2018-05-02,148.45,152.89,146.98,151.58,354656992,8542044175
333,2018-05-01,148.34,148.54,143.94,148.49,342152000,8365945726
334,2018-04-30,153.65,154.08,147.87,148.48,341396992,8363095109
335,2018-04-29,152.16,155.62,148.9,153.63,388081984,8650921305
336,2018-04-28,145.74,153.33,145.74,152.3,337116992,8573467173
337,2018-04-27,153.44,153.62,145.9,145.9,386742016,8211418534
338,2018-04-26,144.7,153.82,142.64,153.68,412436992,8646685578
339,2018-04-25,165.09,165.09,142.59,144.76,613467008,8142994938
340,2018-04-24,152.57,165.94,152.57,165.78,643558016,9323040641
341,2018-04-23,146.67,152.77,146.67,152.25,376060000,8559830144
342,2018-04-22,148.61,152.23,145.31,146.77,338735008,8249632683
343,2018-04-21,155.68,156.61,142.18,148.93,482924000,8368621973
344,2018-04-20,146.5,155.72,143.84,155.54,491945984,8737234629
345,2018-04-19,140.04,146.87,138.96,146.3,408736000,8216206205
346,2018-04-18,132.38,140.85,132.38,140.0,381161984,7860031849
347,2018-04-17,128.71,139.65,128.71,132.93,532336000,7461107435
348,2018-04-16,131.97,132.63,125.24,128.34,290855008,7201443158
349,2018-04-15,126.67,132.04,126.67,132.04,274427008,7407732783
350,2018-04-14,125.22,129.34,124.77,126.29,258806000,7083109035
351,2018-04-13,129.27,133.04,124.06,125.35,458040000,7028553368
352,2018-04-12,118.29,129.34,113.55,129.34,587510976,7249888005
353,2018-04-11,114.29,119.09,113.33,118.29,230068992,6628996616
354,2018-04-10,115.21,115.4,112.52,114.26,202879008,6401817412
355,2018-04-09,117.78,122.43,113.32,114.99,260171008,6440841467
356,2018-04-08,116.29,118.55,115.95,117.67,194664000,6589392072
357,2018-04-07,113.14,119.38,113.1,116.26,211470000,6508657630
358,2018-04-06,118.82,119.93,112.79,113.15,233190000,6333258411
359,2018-04-05,118.21,121.29,114.47,119.13,294022016,6665917788
360,2018-04-04,133.91,134.61,116.58,118.41,380351008,6623848143
361,2018-04-03,119.51,136.45,118.58,134.47,375408992,7520099456
362,2018-04-02,115.24,121.42,114.72,119.31,271703008,6670329213
363,2018-04-01,116.9,117.83,110.52,115.22,274182016,6440292739
364,2018-03-31,118.64,123.87,116.18,116.61,295439008,6515946056
365,2018-03-30,114.8,124.9,110.26,118.6,468439008,6625396575
366,2018-03-29,131.93,132.61,113.93,114.68,476804000,6404746988
367,2018-03-28,135.49,140.13,131.03,131.75,328374016,7356010690
368,2018-03-27,148.96,149.62,135.78,135.78,385104000,7579179651
369,2018-03-26,160.16,160.99,143.12,149.22,407135008,8327233976
370,2018-03-25,158.86,162.72,157.52,160.08,241431008,8931055242
371,2018-03-24,168.53,168.65,159.63,159.63,290270016,8903292216
372,2018-03-23,163.58,167.83,157.26,167.83,348056000,9358153821
373,2018-03-22,168.72,172.31,161.11,163.67,404996992,9124249896
374,2018-03-21,169.56,175.26,166.62,169.05,462536000,9421555108
375,2018-03-20,161.52,173.3,156.82,168.82,492892000,9405993910
376,2018-03-19,155.48,163.05,151.66,161.14,504832992,8976121254
377,2018-03-18,152.54,156.15,138.02,154.07,595955008,8580189410
378,2018-03-17,165.19,165.22,151.06,152.97,403808992,8516500296
379,2018-03-16,164.82,171.26,158.99,165.45,436628000,9208968693
380,2018-03-15,161.2,167.33,151.48,164.48,564609024,9152161117
381,2018-03-14,175.94,177.55,158.63,161.1,480652992,8962106001
382,2018-03-13,177.6,181.87,172.26,175.78,468094016,9776393862
383,2018-03-12,189.02,193.34,175.88,178.23,567628992,9909960606
384,2018-03-11,177.51,193.48,172.47,188.95,669377984,10502793498
385,2018-03-10,188.11,194.65,176.54,177.73,625808000,9876881425
386,2018-03-09,176.48,189.91,160.43,187.17,943363968,10398444427
387,2018-03-08,185.7,188.15,176.17,176.51,612508992,9804070597
388,2018-03-07,196.83,199.27,175.65,185.84,755924992,10319459551
389,2018-03-06,210.51,210.51,193.16,196.6,661078016,10914025494
390,2018-03-05,213.74,215.98,209.25,211.18,594828992,11719782021
391,2018-03-04,210.24,214.12,205.36,213.8,574675008,11862048436
392,2018-03-03,213.84,217.76,209.54,210.64,681865984,11683955341
393,2018-03-02,209.55,213.13,204.88,212.56,627142016,11786864287
394,2018-03-01,203.12,214.7,201.54,209.75,678542016,11628116966
395,2018-02-28,217.28,223.51,202.71,202.9,761321984,11245167904
396,2018-02-27,221.71,224.21,215.84,216.6,856454016,12001557417
397,2018-02-26,222.14,234.42,218.74,220.96,1297080064,12240119979
398,2018-02-25,208.13,225.55,202.37,220.48,1028590016,12209956904
399,2018-02-24,210.64,220.31,197.88,209.42,937312000,11594912515
400,2018-02-23,194.19,216.13,184.07,209.31,1065680000,11585694405
401,2018-02-22,212.84,222.77,191.81,195.31,974379008,10807770154
402,2018-02-21,230.95,235.41,208.93,213.35,1195820032,11803114422
403,2018-02-20,223.09,253.9,222.51,232.85,1739670016,12878414402
404,2018-02-19,215.41,226.97,215.38,223.06,767596992,12333459061
405,2018-02-18,230.51,232.64,214.46,215.74,1011120000,11925650529
406,2018-02-17,229.5,233.45,225.6,229.46,863401024,12681138421
407,2018-02-16,225.5,236.09,212.33,230.12,1300089984,12714036456
408,2018-02-15,212.35,237.88,211.17,225.43,2087289984,12451226607
409,2018-02-14,159.58,218.23,159.58,213.36,2383340032,11781584374
410,2018-02-13,161.77,162.37,153.51,159.55,483468000,8808187849
411,2018-02-12,150.1,163.35,150.1,161.57,535710016,8916808662
412,2018-02-11,155.39,155.73,142.61,148.99,495720000,8220569162
413,2018-02-10,163.49,169.33,149.14,155.59,576328000,8582616174
414,2018-02-09,149.73,163.98,142.59,163.95,722204992,9041364283
415,2018-02-08,138.34,151.08,138.34,149.47,869206976,8240405570
416,2018-02-07,142.48,157.9,131.52,138.2,817808000,7617284052
417,2018-02-06,127.52,146.11,106.94,142.99,1148409984,7879137720
418,2018-02-05,148.73,153.52,118.15,125.33,844678016,6903938802
419,2018-02-04,160.38,173.8,139.69,148.02,1006080000,8151908186
420,2018-02-03,131.4,165.55,121.17,160.25,687676032,8822761363
421,2018-02-02,142.56,142.56,105.35,131.38,815539968,7231180059
422,2018-02-01,163.68,165.81,131.55,142.3,539880000,7830131933
423,2018-01-31,165.3,167.07,157.65,163.35,363292992,8986099109
424,2018-01-30,181.45,181.52,163.03,165.28,433227008,9089747498
425,2018-01-29,193.75,194.39,179.23,181.66,303560992,9988197030
426,2018-01-28,181.42,194.68,181.42,193.87,363515008,10656038484
427,2018-01-27,176.66,183.15,174.88,180.89,291632992,9940021814
428,2018-01-26,179.82,182.89,167.08,176.73,375476992,9709025118
429,2018-01-25,181.56,185.42,176.35,180.27,363137984,9900458587
430,2018-01-24,178.43,186.28,173.72,179.99,375948992,9882205701
431,2018-01-23,180.28,186.31,165.73,177.81,441764992,9759876577
432,2018-01-22,191.79,195.25,166.88,180.01,494091008,9878115975
433,2018-01-21,211.24,211.24,184.64,190.42,463516000,10446773723
434,2018-01-20,194.38,214.59,194.38,211.02,540785984,11573785098
435,2018-01-19,191.19,202.07,186.94,192.96,560284032,10580777289
436,2018-01-18,186.95,207.02,176.83,192.84,936784000,10570969164
437,2018-01-17,190.15,197.79,141.01,186.52,1422489984,10221726464
438,2018-01-16,232.82,232.82,152.29,188.33,1405069952,10318360404
439,2018-01-15,237.29,245.0,232.77,232.77,601769984,12749749658
440,2018-01-14,260.58,270.85,234.27,238.68,886414976,13069624172
441,2018-01-13,236.88,263.2,236.88,259.19,961043008,14189082270
442,2018-01-12,229.79,243.59,224.82,236.86,691160000,12962893955
443,2018-01-11,251.52,255.05,223.0,229.37,1079389952,12549854307
444,2018-01-10,248.07,251.05,233.86,250.52,1009910016,13703530794
445,2018-01-09,254.61,258.5,240.18,247.04,940825024,13509671202
446,2018-01-08,287.73,289.07,237.66,255.76,1182080000,13983422101
447,2018-01-07,296.05,305.53,281.93,288.45,1055400000,15766532096
448,2018-01-06,249.77,323.11,249.41,296.45,2264740096,16200057346
449,2018-01-05,241.03,256.15,237.88,249.27,1710599936,13618156609
450,2018-01-04,245.48,245.48,227.01,241.37,3481550080,13183094320
